15:37:55;701;1023;712;
15:37:56;710;1023;712;
15:37:57;711;1023;711;
15:37:58;711;1023;711;
15:37:59;711;1023;711;
15:38:00;711;1023;711;
15:38:01;711;1023;711;
15:38:02;711;1023;711;
15:38:03;711;1023;711;
15:38:04;711;1023;711;
15:38:05;711;1023;711;
15:38:06;711;1023;711;
15:38:07;711;1023;711;
15:38:08;711;1023;711;
15:38:09;711;1023;711;
15:38:10;711;1023;711;
15:38:11;711;1023;711;
15:38:12;711;1023;711;
15:38:13;711;1023;711;
15:38:14;711;1023;711;
15:38:15;711;1023;711;
15:38:16;711;1023;711;
15:38:17;711;1023;711;
