06:00:00;706;1023;706;;8736
06:00:00;706;1023;706;;8760
06:00:01;706;1023;706;;8760
06:00:01;706;1023;706;;8812
06:00:02;706;1023;706;;8784
06:00:02;706;1023;706;;8784
06:00:03;706;1023;706;;8760
06:00:03;706;1023;706;;8760
06:00:04;706;1023;706;;8808
06:00:04;706;1023;706;;8760
06:00:05;706;1023;706;;8760
06:00:05;706;1023;706;;8732
06:00:06;706;1023;706;;8760
06:00:06;706;1023;706;;8908
06:00:07;706;1023;706;;8756
06:00:07;706;1023;706;;8780
06:00:08;706;1023;706;;8792
06:00:08;706;1023;706;;8808
06:00:09;706;1023;706;;8816
06:00:09;706;1023;706;;8780
06:00:10;706;1023;706;;8808
06:00:10;706;1023;706;;8780
06:00:11;706;1023;706;;8784
06:00:11;706;1023;706;;8732
06:00:12;706;1023;706;;8732
06:00:13;706;1023;706;;8812
06:00:13;706;1023;706;;8836
06:00:14;706;1023;706;;8760
06:00:14;706;1023;706;;8732
06:00:15;706;1023;706;;8756
06:00:15;706;1023;706;;8760
06:00:16;706;1023;706;;8760
06:00:16;706;1023;706;;8760
06:00:17;706;1023;706;;8756
06:00:17;706;1023;706;;8784
06:00:18;706;1023;706;;8760
06:00:18;706;1023;706;;8712
06:00:19;706;1023;706;;8760
06:00:19;706;1023;706;;8812
06:00:20;706;1023;706;;8760
06:00:20;706;1023;706;;8740
06:00:21;706;1023;706;;8760
06:00:21;706;1023;706;;8836
06:00:22;706;1023;706;;8788
06:00:22;706;1023;706;;8788
06:00:23;706;1023;706;;8760
06:00:23;706;1023;706;;8784
06:00:24;706;1023;706;;8760
06:00:24;706;1023;706;;8756
06:00:25;706;1023;706;;8760
06:00:25;706;1023;706;;8760
06:00:26;706;1023;706;;8736
06:00:26;706;1023;706;;8868
06:00:27;706;1023;706;;8888
06:00:27;706;1023;706;;8784
06:00:28;706;1023;706;;8784
06:00:28;706;1023;706;;8784
06:00:29;706;1023;706;;8860
06:00:29;706;1023;706;;8780
06:00:30;706;1023;706;;8760
06:00:30;706;1023;706;;8760
06:00:31;706;1023;706;;8760
06:00:31;706;1023;706;;8784
06:00:32;706;1023;706;;8736
06:00:32;706;1023;706;;8784
06:00:33;706;1023;706;;8836
06:00:33;706;1023;706;;8812
06:00:34;706;1023;706;;8760
06:00:34;706;1023;706;;8728
06:00:35;706;1023;706;;8732
06:00:35;706;1023;706;;8760
06:00:36;706;1023;706;;8732
06:00:36;706;1023;706;;8808
06:00:37;706;1023;706;;8732
06:00:37;706;1023;706;;8756
06:00:38;706;1023;706;;8788
06:00:38;706;1023;706;;8732
06:00:39;706;1023;706;;8756
06:00:39;706;1023;706;;8812
06:00:40;706;1023;706;;8760
06:00:40;706;1023;706;;8756
06:00:41;706;1023;706;;8788
06:00:41;706;1023;706;;8760
06:00:42;706;1023;706;;8784
06:00:42;706;1023;706;;8760
06:00:43;706;1023;706;;8764
06:00:43;706;1023;706;;8756
06:00:44;706;1023;706;;8812
06:00:44;706;1023;706;;8808
06:00:45;706;1023;706;;8784
06:00:46;706;1023;706;;8760
06:00:46;706;1023;706;;8812
06:00:47;706;1023;706;;8732
06:00:47;706;1023;706;;8804
06:00:48;706;1023;706;;8784
06:00:48;706;1023;706;;8836
06:00:49;706;1023;706;;8760
06:00:49;706;1023;706;;8736
06:00:50;706;1023;706;;8812
06:00:50;706;1023;706;;8812
06:00:51;706;1023;706;;8788
06:00:51;706;1023;706;;8784
06:00:52;706;1023;706;;8812
06:00:52;706;1023;706;;8840
06:00:53;706;1023;706;;8840
06:00:53;706;1023;706;;8760
06:00:54;706;1023;706;;8760
06:00:54;706;1023;706;;8812
06:00:55;706;1023;706;;8808
06:00:55;706;1023;706;;8808
06:00:56;706;1023;706;;8808
06:00:56;706;1023;706;;8732
06:00:57;706;1023;706;;8788
06:00:57;706;1023;706;;8784
06:00:58;706;1023;706;;8760
06:00:58;706;1023;706;;8812
06:00:59;706;1023;706;;8784
06:00:59;706;1023;706;;8788
06:01:00;706;1023;706;;8812
06:01:00;706;1023;706;;8784
06:01:01;706;1023;706;;8708
06:01:01;706;1023;706;;8784
06:01:02;706;1023;706;;8760
06:01:02;706;1023;706;;8760
06:01:03;706;1023;706;;8732
06:01:03;706;1023;706;;8760
06:01:04;706;1023;706;;8788
06:01:04;706;1023;706;;8760
06:01:05;706;1023;706;;8756
06:01:05;706;1023;706;;8756
06:01:06;706;1023;706;;8756
06:01:06;706;1023;706;;8736
06:01:07;706;1023;706;;8760
06:01:07;706;1023;706;;8888
06:01:08;706;1023;706;;8760
06:01:08;706;1023;706;;8764
06:01:09;706;1023;706;;8732
06:01:09;706;1023;706;;8756
06:01:10;706;1023;706;;8760
06:01:10;706;1023;706;;8732
06:01:11;706;1023;706;;8756
06:01:11;706;1023;706;;8812
06:01:12;706;1023;706;;8784
06:01:12;706;1023;706;;8732
