15:08:13;620;754;622;
15:08:14;631;790;634;
15:08:15;635;794;635;
15:08:16;637;801;637;
15:08:17;639;807;639;
15:08:18;639;809;640;
15:08:19;640;812;640;
15:08:20;641;814;641;
15:08:21;642;818;642;
15:08:22;642;818;642;
15:08:23;642;820;643;
15:08:24;643;821;643;
15:08:25;643;822;643;
15:08:26;643;823;644;
15:08:27;644;823;644;
15:08:28;644;824;644;
15:08:29;644;824;644;
15:08:30;644;825;644;
15:08:31;644;826;645;
15:08:32;645;827;645;
15:08:33;645;828;645;
15:08:34;645;829;645;
15:08:35;645;829;646;
15:08:36;645;830;646;
15:08:37;646;831;646;
15:08:38;646;832;646;
15:08:39;646;833;647;
15:08:40;646;833;647;
15:08:41;646;833;646;
15:08:42;647;834;647;
15:08:43;647;836;647;
15:08:44;648;838;648;
15:08:45;647;835;647;
15:08:46;647;835;647;
15:08:47;647;836;647;
15:08:48;647;836;647;
15:08:49;647;837;648;
15:08:50;647;837;648;
15:08:51;648;838;648;
15:08:52;649;841;649;
15:08:53;649;842;649;
15:08:54;649;843;649;
15:08:55;648;839;648;
15:08:56;648;838;648;
15:08:57;648;839;648;
15:08:58;648;840;649;
15:08:59;649;842;649;
15:09:00;649;843;649;
15:09:01;649;841;649;
15:09:02;648;839;648;
15:09:03;648;840;649;
15:09:04;648;840;649;
15:09:05;648;841;649;
15:09:06;649;840;649;
15:09:07;649;841;649;
15:09:08;649;841;649;
15:09:09;649;842;649;
15:09:10;649;843;649;
15:09:11;649;842;649;
15:09:12;649;840;649;
15:09:13;649;843;649;
15:09:14;649;843;649;
15:09:15;649;842;649;
15:09:16;649;842;649;
15:09:17;649;843;649;
15:09:18;649;842;649;
15:09:19;649;842;649;
15:09:20;650;845;650;
15:09:21;650;846;650;
15:09:22;662;762;628;
