16:21:18;699;1023;709;
16:21:19;708;1023;710;
16:21:19;709;1023;710;
16:21:20;709;1023;710;
16:21:21;710;1023;710;
16:21:22;710;1023;710;
16:21:23;710;1023;710;
16:21:24;710;1023;710;
16:21:25;710;1023;710;
16:21:26;710;1023;710;
16:21:27;710;1023;710;
16:21:28;710;1023;710;
16:23:27;699;1023;710;
16:23:28;709;1023;710;
16:23:29;710;1023;710;
16:23:30;710;1023;710;
16:23:31;710;1023;710;
16:23:32;710;1023;710;
16:23:33;710;1023;710;
16:23:34;710;1023;710;
16:23:35;710;1023;710;
16:23:36;710;1023;710;
16:23:37;710;1023;710;
16:23:38;710;1023;710;
16:23:39;710;1023;710;
16:23:40;710;1023;710;
16:23:41;710;1023;710;
16:23:42;710;1023;710;
16:23:43;710;1023;710;
16:23:44;710;1023;710;
16:23:45;710;1023;710;
16:23:46;710;1023;710;
16:23:47;710;1023;710;
16:23:48;710;1023;710;
16:23:49;710;1023;710;
16:23:50;710;1023;710;
16:23:51;710;1023;710;
16:23:52;710;1023;710;
16:23:53;710;1023;710;
16:23:54;710;1023;710;
16:23:55;710;1023;710;
16:23:56;710;1023;710;
16:23:57;710;1023;710;
16:23:58;710;1023;710;
16:23:59;710;1023;710;
16:24:00;710;1023;710;
16:24:01;710;1023;710;
16:24:02;710;1023;710;
16:24:03;710;1023;710;
16:24:04;710;1023;710;
16:24:05;710;1023;710;
16:24:06;710;1023;710;
16:24:07;710;1023;710;
16:24:08;710;1023;710;
16:24:09;710;1023;710;
16:24:10;710;1023;710;
16:24:11;710;1023;710;
16:24:12;710;1023;710;
16:24:13;710;1023;710;
16:24:14;710;1023;710;
16:24:15;710;1023;710;
16:24:16;710;1023;710;
16:24:17;710;1023;710;
16:24:18;710;1023;710;
16:24:19;710;1023;710;
16:24:20;710;1023;710;
16:24:21;710;1023;710;
16:24:22;710;1023;710;
16:24:23;710;1023;710;
16:24:24;710;1023;710;
16:24:25;710;1023;710;
16:24:26;710;1023;710;
16:24:27;710;1023;710;
16:24:28;710;1023;710;
16:24:29;710;1023;710;
16:24:30;710;1023;710;
16:24:31;710;1023;710;
16:24:32;710;1023;710;
16:24:33;710;1023;710;
16:24:34;710;1023;710;
16:24:35;710;1023;710;
16:24:36;710;1023;710;
16:24:37;710;1023;710;
16:24:38;710;1023;710;
16:24:39;710;1023;710;
16:24:40;710;1023;710;
16:24:41;710;1023;710;
16:24:42;710;1023;710;
16:24:43;710;1023;710;
16:24:44;710;1023;710;
16:24:45;710;1023;710;
16:24:46;710;1023;710;
16:24:47;710;1023;710;
16:24:48;710;1023;710;
16:24:49;710;1023;710;
16:24:50;710;1023;710;
16:24:51;710;1023;710;
16:24:52;710;1023;710;
16:24:53;710;1023;710;
16:24:54;710;1023;710;
16:24:55;710;1023;710;
16:24:56;710;1023;710;
16:24:57;710;1023;710;
16:24:58;710;1023;710;
16:24:59;710;1023;710;
16:25:00;710;1023;710;
16:25:01;710;1023;710;
16:25:02;710;1023;710;
16:25:03;710;1023;710;
16:25:04;710;1023;710;
16:25:05;710;1023;710;
16:25:06;710;1023;710;
16:25:07;710;1023;710;
16:25:08;710;1023;710;
16:25:09;710;1023;710;
16:25:10;710;1023;710;
16:25:11;710;1023;710;
16:25:12;710;1023;710;
16:25:13;710;1023;710;
16:25:14;710;1023;710;
16:25:15;710;1023;710;
16:25:16;710;1023;710;
16:25:17;710;1023;710;
16:25:18;710;1023;710;
16:25:19;710;1023;710;
16:25:20;710;1023;710;
16:25:21;710;1023;710;
16:25:22;710;1023;710;
16:25:23;710;1023;710;
16:25:24;710;1023;710;
16:25:25;710;1023;710;
16:25:26;710;1023;710;
16:25:27;710;1023;710;
16:25:28;710;1023;710;
16:25:29;710;1023;710;
16:25:30;710;1023;710;
16:25:31;710;1023;710;
16:25:32;710;1023;710;
16:25:33;710;1023;710;
16:25:34;710;1023;710;
16:25:35;710;1023;710;
16:25:36;710;1023;710;
16:25:37;710;1023;710;
16:25:38;710;1023;710;
16:25:39;710;1023;710;
16:25:40;710;1023;710;
16:25:41;710;1023;710;
16:25:42;710;1023;710;
16:25:43;710;1023;710;
16:25:44;710;1023;710;
16:25:45;710;1023;710;
