00:00:00;697;1016;697;;14260
00:00:00;697;1016;697;;14260
00:00:01;697;1016;697;;14256
00:00:01;697;1016;697;;14288
00:00:02;697;1016;697;;14312
00:00:02;697;1016;697;;14236
00:00:03;697;1016;697;;14312
00:00:03;697;1016;697;;14360
00:00:04;697;1016;697;;14260
00:00:04;697;1016;697;;14260
00:00:05;697;1016;697;;14336
00:00:05;697;1016;697;;14356
00:00:06;697;1016;697;;14312
00:00:06;697;1016;697;;14284
00:00:07;697;1016;697;;14452
00:00:07;697;1016;697;;14360
00:00:08;697;1016;697;;14292
00:00:08;697;1016;697;;14264
00:00:09;697;1016;697;;14380
00:00:09;697;1016;697;;14308
00:00:10;697;1016;697;;14336
00:00:10;697;1016;697;;14336
00:00:11;697;1016;697;;14260
00:00:11;697;1016;697;;14268
00:00:12;697;1016;697;;14260
00:00:12;697;1016;697;;14312
00:00:13;697;1016;697;;14308
00:00:13;697;1016;697;;14288
00:00:14;697;1017;697;;14312
00:00:14;697;1017;697;;14308
00:00:15;697;1016;697;;14284
00:00:15;697;1016;697;;14284
00:00:16;697;1016;697;;14288
00:00:16;697;1016;697;;14336
00:00:17;697;1016;697;;14264
00:00:17;697;1016;697;;14260
00:00:18;697;1016;697;;14308
00:00:19;697;1016;697;;14260
00:00:19;697;1016;697;;14312
00:00:20;697;1016;697;;14264
00:00:20;697;1016;697;;14332
00:00:21;697;1016;697;;14260
00:00:21;697;1016;697;;14284
00:00:22;697;1016;697;;14336
00:00:22;697;1016;697;;14332
00:00:23;697;1016;697;;14260
00:00:23;697;1016;697;;14260
00:00:24;697;1016;697;;14264
00:00:24;697;1016;697;;14292
00:00:25;697;1016;697;;14364
00:00:25;697;1016;697;;14284
00:00:26;697;1016;697;;14268
00:00:26;697;1016;697;;14264
00:00:27;697;1016;697;;14332
00:00:27;697;1016;697;;14288
00:00:28;697;1016;697;;14360
00:00:28;697;1016;697;;14312
00:00:29;697;1016;697;;14264
00:00:29;697;1016;697;;14360
00:00:30;697;1016;697;;14288
00:00:30;697;1016;697;;14260
00:00:31;697;1016;697;;14308
00:00:31;697;1016;697;;14316
00:00:32;697;1016;697;;14284
00:00:32;697;1016;697;;14384
00:00:33;697;1016;697;;14260
00:00:33;697;1016;697;;14284
00:00:34;697;1016;697;;14308
00:00:34;697;1016;697;;14308
00:00:35;697;1016;697;;14288
00:00:35;697;1016;697;;14360
00:00:36;697;1016;697;;14336
00:00:36;697;1016;697;;14360
00:00:37;697;1016;697;;14480
00:00:37;697;1016;697;;14288
00:00:38;697;1016;697;;14264
